user_id,city,avg_spend,order_frequency,veg_ratio,budget_segment,preferred_cuisines,last_order_ts
327,Pune,628.23,1.5,0.88,premium,Pizza,
328,Mumbai,253.69,1.5,0.49,budget,Burger,2024-08-06T03:25:39Z
329,Jaipur,155.87,1.5,0.97,budget,Chinese;Pizza,
330,Jaipur,194.92,1.5,0.03,budget,Pizza;Desserts,2023-09-14T13:29:18Z
331,Mumbai,1252.11,1.5,0.05,premium,Biryani;Pizza,
332,Bangalore,189.28,1.5,0.79,budget,Healthy;Biryani;Desserts,2023-08-16T11:48:20Z
333,Chennai,987.77,1.5,0.31,premium,North Indian,2024-11-28T16:15:36Z
334,Mumbai,156.88,1.5,0.47,budget,Thai;South Indian,
335,Delhi,415.4,1.5,0.5,mid,Chinese;Burger;South Indian,2024-10-20T09:01:55Z
336,Pune,137.59,1.5,0.14,budget,North Indian;Biryani,
337,Delhi,110.95,1.5,0.52,budget,South Indian;Chinese,2023-10-12T02:39:18Z
338,Ahmedabad,347.5,1.5,0.46,mid,Pizza;Continental,2023-12-30T17:41:12Z
339,Jaipur,181.98,1.5,0.16,budget,Chinese,
340,Mumbai,693.26,1.5,0.32,premium,North Indian;Chinese,2023-12-11T09:09:10Z
341,Mumbai,154.73,1.26,0.47,budget,Burger;South Indian;Continental,2024-12-23T09:22:44Z
342,Mumbai,146.22,1.5,0.52,budget,Desserts;North Indian;South Indian,2024-05-12T09:36:48Z
343,Mumbai,584.75,1.5,0.57,premium,Chinese,
344,Delhi,306.2,1.5,0.77,mid,Healthy;Chinese;Burger,
345,Delhi,160.07,1.5,0.26,budget,Burger;Desserts,2023-09-09T11:12:45Z
346,Delhi,225.55,1.5,0.85,mid,Chinese,2024-06-30T05:54:15Z
347,Mumbai,313.71,1.5,0.97,mid,Biryani;South Indian;North Indian,2024-01-23T14:57:17Z
348,Mumbai,315.97,1.5,0.84,mid,Chinese;North Indian,
349,Mumbai,166.41,1.5,0.02,budget,Pizza,
350,Mumbai,1007.73,1.5,0.48,premium,South Indian,2023-02-18T16:34:22Z
351,Chennai,180.98,1.5,0.38,budget,South Indian;Thai,
352,Bangalore,185.2,1.5,0.81,budget,North Indian,
353,Delhi,331.63,1.5,0.33,mid,Pizza;Desserts;Burger,2023-11-12T16:45:29Z
354,Hyderabad,128.96,1.5,0.87,budget,North Indian;Desserts;South Indian,2024-09-26T11:23:59Z
355,Chennai,366.13,1.5,0.28,mid,Thai;Burger;Pizza,
356,Mumbai,200.0,1.5,0.07,mid,Biryani;Healthy,2023-12-14T14:13:18Z
357,Jaipur,315.23,1.5,0.47,mid,Pizza;Burger,
358,Chennai,254.71,1.5,0.71,mid,Chinese;South Indian,
359,Hyderabad,428.44,1.5,0.14,mid,South Indian;North Indian,2024-11-09T16:51:00Z
360,Pune,188.5,1.5,0.87,budget,Burger;North Indian,
361,Bangalore,423.77,1.5,0.66,mid,Thai;Chinese,2023-03-20T08:43:38Z
362,Pune,156.81,1.5,0.49,budget,Thai;Burger,2023-03-10T09:25:19Z
363,Mumbai,450.12,1.5,0.9,mid,Burger,
364,Mumbai,815.07,1.5,0.98,premium,Continental;Desserts;Pizza,2024-03-14T17:22:55Z
365,Hyderabad,508.71,1.5,0.51,premium,Healthy;Chinese;North Indian,2023-11-16T04:35:08Z
366,Delhi,151.26,1.5,0.29,budget,Biryani,2024-02-26T06:13:58Z
367,Mumbai,713.06,1.5,0.9,premium,North Indian,2024-04-16T11:10:59Z
368,Mumbai,250.36,1.5,0.34,mid,South Indian;Thai,2023-03-19T15:05:56Z
369,Ahmedabad,158.13,1.5,0.55,budget,Desserts;Pizza,2024-05-24T15:21:00Z
370,Mumbai,838.22,1.5,0.36,premium,Burger;Biryani,2024-10-22T10:40:00Z
371,Mumbai,211.39,1.5,0.15,budget,Chinese;Healthy;North Indian,2023-06-22T17:25:57Z
372,Bangalore,381.29,1.5,0.05,mid,Continental;Burger;North Indian,
373,Delhi,322.17,1.5,0.34,mid,Thai;Continental,
374,Delhi,367.31,1.5,0.64,mid,Chinese;Burger,2023-01-05T15:45:56Z
375,Mumbai,607.21,1.5,0.62,premium,South Indian;Chinese;North Indian,2023-05-16T14:29:11Z
376,Mumbai,976.03,5.02,0.23,premium,Burger,2024-04-04T20:18:34Z
377,Mumbai,414.5,1.38,0.1,mid,North Indian;Biryani,2024-12-13T08:27:56Z
378,Mumbai,451.73,8.45,0.66,mid,Biryani,2024-11-18T13:34:06Z
379,Bangalore,392.31,2.65,0.76,mid,South Indian;Chinese,2024-11-02T15:42:22Z
380,Mumbai,211.41,3.31,0.31,budget,Chinese;Pizza,2024-10-15T13:28:20Z
381,Mumbai,375.38,4.52,0.76,mid,Biryani;Thai,2024-09-27T08:38:35Z
382,Surat,349.87,5.63,0.87,mid,Healthy,2024-11-24T14:01:07Z
383,Kolkata,500.0,6.78,0.6,premium,South Indian;Thai,2024-12-28T17:09:53Z
384,Jaipur,320.78,2.35,0.11,mid,Chinese;South Indian,2024-11-03T05:30:40Z
385,Delhi,1230.11,14.8,0.62,premium,South Indian;Pizza;Burger,2024-12-25T19:38:55Z
386,Kochi,895.42,3.59,0.86,premium,South Indian,2024-09-29T11:24:51Z
387,Mumbai,361.22,2.36,0.97,mid,South Indian;Biryani,2024-09-11T17:27:19Z
388,Bangalore,504.19,5.22,0.06,premium,Continental;South Indian;Chinese,2024-12-16T14:17:49Z
389,Delhi,183.44,3.49,0.62,budget,Biryani,2024-12-28T04:03:49Z
390,Delhi,148.92,6.3,0.44,budget,Thai,2024-09-20T13:56:45Z
391,Mumbai,327.15,4.51,0.91,mid,Biryani;North Indian,2024-12-21T11:44:38Z
392,Mumbai,307.15,1.83,0.97,mid,Chinese;Healthy;South Indian,2024-11-16T15:26:07Z
393,Hyderabad,209.28,2.26,0.22,budget,Healthy;Burger,2024-05-03T04:49:07Z
394,Mumbai,150.13,2.15,0.09,budget,Chinese,2024-09-20T13:07:50Z
395,Delhi,238.62,4.66,0.63,budget,Biryani;South Indian;Chinese,2024-10-02T13:49:25Z
396,Mumbai,191.57,3.03,0.37,budget,Healthy,2024-11-17T21:17:09Z
397,Delhi,385.86,2.58,0.81,mid,Thai;Pizza,2024-02-01T06:37:41Z
398,Mumbai,119.8,11.32,0.43,budget,North Indian;Burger,2024-12-23T06:40:02Z
399,Mumbai,701.51,13.47,0.09,premium,Burger;South Indian;Biryani,2024-12-28T15:10:37Z
400,Bangalore,374.73,1.47,0.92,mid,Pizza,2024-09-17T12:31:18Z
401,Mumbai,110.46,4.09,0.93,budget,North Indian;Desserts;Biryani,2024-12-28T20:25:08Z
402,Jaipur,783.32,3.53,0.27,premium,Desserts,2024-12-27T06:18:05Z
403,Delhi,169.63,3.33,0.5,budget,South Indian,2024-11-16T18:17:21Z
404,Delhi,891.52,1.37,0.29,premium,Pizza;Biryani,2024-10-28T11:33:20Z
405,Delhi,211.62,1.82,0.05,budget,Thai;Healthy,2024-11-06T17:50:07Z
406,Chennai,201.23,2.47,0.63,budget,Pizza;South Indian,2024-04-02T17:14:01Z
407,Delhi,116.93,3.54,0.98,budget,North Indian;South Indian,2024-10-19T10:58:49Z
408,Hyderabad,896.79,1.07,0.26,premium,South Indian;North Indian,2024-11-19T07:24:15Z
409,Surat,205.14,2.04,0.43,budget,North Indian,2024-11-20T10:49:46Z
410,Delhi,1012.58,2.12,0.73,premium,South Indian,2023-12-19T17:38:04Z
411,Mumbai,183.7,0.83,0.39,budget,Pizza,2024-09-30T07:48:47Z
412,Bangalore,796.89,3.59,0.28,premium,North Indian,2024-11-24T18:21:57Z
413,Ahmedabad,258.93,9.25,0.88,budget,Burger;North Indian,2024-12-17T17:12:21Z
414,Hyderabad,471.87,4.72,0.92,mid,Biryani;North Indian,2024-12-31T13:22:05Z
415,Chennai,422.35,5.3,0.89,mid,North Indian;Desserts,2024-12-20T10:44:29Z
416,Mumbai,166.72,0.65,0.39,budget,Healthy;South Indian,2024-10-21T10:45:30Z
417,Bangalore,422.77,0.74,0.01,mid,Desserts;Burger;Chinese,2024-04-27T12:50:00Z
418,Bangalore,358.25,2.57,0.92,mid,South Indian,2024-04-12T12:54:42Z
419,Kochi,695.67,1.1,0.79,premium,Chinese,2024-05-19T03:07:47Z
420,Mumbai,206.95,4.66,0.5,budget,Continental,2024-11-21T12:33:16Z
421,Mumbai,334.17,7.03,0.03,mid,Pizza;Chinese,2024-12-19T14:53:10Z
422,Pune,383.6,3.26,0.18,mid,South Indian;Continental,2024-07-06T19:04:25Z
423,Pune,215.28,9.04,0.96,budget,North Indian;Biryani,2024-12-07T22:39:20Z
424,Kolkata,409.74,1.41,0.53,mid,North Indian;Biryani;Chinese,2024-09-25T17:16:47Z
425,Hyderabad,364.15,3.34,0.23,mid,Burger;Biryani;South Indian,2024-12-26T18:24:27Z
426,Kochi,897.44,2.33,0.82,premium,South Indian;North Indian,2024-06-16T17:32:36Z
427,Mumbai,403.6,3.35,0.66,mid,South Indian,2024-12-10T14:30:37Z
428,Ahmedabad,360.09,5.8,0.47,mid,Chinese;Continental;South Indian,2024-11-15T05:33:35Z
429,Mumbai,928.98,7.53,0.21,premium,North Indian;Healthy,2024-10-13T16:10:19Z
430,Jaipur,234.22,4.62,0.92,mid,Burger,2024-06-04T20:07:03Z
431,Delhi,704.67,1.45,0.11,premium,Desserts;Pizza,2024-11-17T11:13:44Z
432,Bangalore,215.88,3.75,0.4,budget,Thai;North Indian,2024-12-28T04:03:51Z
433,Bangalore,161.62,1.26,0.65,budget,North Indian;Biryani,2024-04-21T15:40:56Z
434,Mumbai,500.0,1.32,0.47,premium,Continental;Healthy,2024-07-04T14:23:09Z
435,Mumbai,427.43,5.51,0.5,mid,Desserts;Pizza,2024-12-06T20:43:58Z
436,Pune,205.14,2.75,0.69,budget,Burger,2024-10-23T14:26:17Z
437,Mumbai,295.32,1.81,0.92,mid,South Indian,2024-10-14T14:35:52Z
438,Jaipur,212.95,9.03,0.95,budget,North Indian;South Indian,2024-11-26T22:03:25Z
439,Mumbai,369.26,3.91,0.9,mid,South Indian;Desserts;North Indian,2024-11-15T19:23:53Z
440,Mumbai,181.22,2.29,0.98,budget,Burger;Healthy,2024-09-01T11:33:47Z
441,Mumbai,209.61,1.36,0.91,budget,South Indian;Burger;North Indian,2024-10-04T16:52:43Z
442,Hyderabad,639.95,6.11,0.83,premium,Pizza;Biryani;Thai,2024-08-03T08:08:05Z
443,Ahmedabad,312.15,1.02,0.14,mid,North Indian;Biryani;Thai,2024-08-17T13:41:57Z
444,Mumbai,412.22,4.31,0.35,mid,North Indian;Continental,2024-06-13T14:13:48Z
445,Chennai,303.34,2.13,0.71,mid,North Indian;Pizza;Thai,2024-10-30T17:18:46Z
446,Ahmedabad,1000.4,5.8,0.76,premium,Healthy;Pizza,2024-12-20T17:27:41Z
447,Ahmedabad,171.44,3.32,0.78,budget,Biryani,2024-06-13T10:57:01Z
448,Delhi,384.0,3.92,0.68,mid,Burger,2024-09-15T09:55:21Z
449,Mumbai,236.92,11.14,0.87,budget,South Indian;Burger;Chinese,2024-12-16T00:50:16Z
450,Mumbai,208.62,2.63,0.93,budget,North Indian;Desserts,2024-10-06T06:24:46Z
451,Mumbai,369.42,1.01,0.21,mid,Desserts;South Indian,2024-12-02T10:30:55Z
452,Lucknow,749.83,3.96,0.99,premium,Continental;Biryani,2023-12-08T18:18:39Z
453,Delhi,341.45,2.23,0.95,mid,South Indian;Chinese,2024-11-26T05:10:03Z
454,Kolkata,1127.5,2.03,0.98,premium,Biryani;North Indian;Chinese,2024-12-04T08:47:01Z
455,Surat,464.37,5.38,0.77,mid,North Indian;Pizza;Thai,2024-07-18T16:56:09Z
456,Mumbai,356.58,2.7,0.57,mid,Biryani;Desserts,2024-12-25T08:06:02Z
457,Bangalore,169.37,1.59,0.97,budget,Thai,2023-09-24T13:12:48Z
458,Mumbai,358.37,3.15,0.13,mid,Biryani;North Indian,2024-08-24T05:05:30Z
459,Bangalore,610.97,3.28,0.28,premium,South Indian;Chinese;Healthy,2024-10-07T14:41:55Z
460,Jaipur,234.09,4.0,0.89,mid,North Indian,2024-12-02T18:21:52Z
461,Jaipur,856.26,5.98,0.96,premium,Healthy;Chinese,2024-12-15T18:25:39Z
462,Chennai,331.56,2.48,0.86,mid,Chinese;Continental,2024-09-14T18:26:23Z
463,Pune,755.97,3.45,0.8,premium,South Indian,2024-04-16T14:51:51Z
464,Bangalore,413.91,1.19,0.85,mid,Pizza;Continental,2024-10-18T07:49:17Z
465,Mumbai,209.11,1.88,0.24,budget,Continental,2024-12-27T05:54:32Z
466,Pune,293.37,3.59,0.72,mid,Biryani;North Indian;Healthy,2024-03-05T14:27:21Z
467,Pune,619.54,2.02,0.04,premium,Biryani,2024-10-16T18:42:40Z
468,Kolkata,154.83,1.94,0.35,budget,Thai;Chinese;South Indian,2024-12-11T17:00:48Z
469,Mumbai,520.67,3.47,0.08,mid,Healthy,2024-11-03T17:37:46Z
470,Ahmedabad,583.48,1.74,0.33,mid,South Indian;Burger;North Indian,2024-10-18T05:24:08Z
471,Mumbai,286.04,3.62,0.93,mid,North Indian;Chinese;South Indian,2024-09-16T16:06:42Z
472,Mumbai,179.53,3.01,0.03,budget,Pizza;Biryani;Healthy,2024-10-05T17:23:03Z
473,Pune,281.9,5.56,0.14,mid,Chinese,2024-05-01T16:18:11Z
474,Mumbai,876.34,3.32,0.99,premium,Thai,2023-10-23T11:57:27Z
475,Mumbai,355.21,1.26,0.71,mid,Healthy,2024-10-27T08:53:15Z
476,Delhi,194.73,1.76,0.39,budget,Biryani,2024-12-14T13:17:52Z
477,Mumbai,237.7,3.04,0.08,budget,Pizza;North Indian,2024-11-13T15:57:09Z
478,Jaipur,474.84,1.06,0.55,mid,South Indian,
479,Mumbai,248.38,5.38,0.58,mid,South Indian;North Indian,2024-12-04T11:28:58Z
480,Delhi,345.13,2.26,0.52,mid,South Indian;Desserts,2024-11-10T15:02:33Z
481,Mumbai,198.18,2.61,0.09,budget,Healthy;Continental,2024-12-15T17:56:46Z
482,Bangalore,146.16,5.09,0.07,budget,Burger,2024-12-06T19:37:50Z
483,Mumbai,1005.37,6.1,0.17,premium,North Indian,2024-12-21T11:12:16Z
484,Delhi,292.65,3.13,0.52,mid,Thai,2024-11-20T14:48:12Z
485,Hyderabad,169.25,1.08,0.48,budget,North Indian;Desserts,2024-11-24T17:31:29Z
486,Delhi,737.45,11.45,0.95,premium,Biryani;Desserts;North Indian,2024-12-08T12:43:54Z
487,Mumbai,147.75,9.21,0.13,budget,Chinese;Desserts;South Indian,2024-12-26T00:00:19Z
488,Delhi,912.0,3.33,0.0,premium,Biryani,2024-12-17T13:23:04Z
489,Hyderabad,637.28,3.28,0.57,premium,Thai;South Indian,2024-10-22T04:00:08Z
490,Delhi,148.07,1.88,0.32,budget,Thai;Biryani,2024-12-07T16:17:10Z
491,Bangalore,283.17,2.71,0.67,budget,Biryani;South Indian,2024-07-02T07:16:57Z
492,Delhi,201.39,2.76,0.67,budget,Desserts;Burger,2024-08-05T09:31:28Z
493,Mumbai,700.18,3.25,0.94,premium,Pizza;Continental,2024-11-22T17:09:40Z
494,Mumbai,420.75,3.73,0.24,mid,North Indian;Chinese,2024-10-08T11:39:33Z
495,Mumbai,477.71,5.31,0.12,mid,South Indian,2024-12-09T22:27:07Z
496,Delhi,209.25,1.03,0.65,budget,North Indian,2024-03-12T17:15:04Z
497,Pune,798.39,1.96,0.36,premium,Thai;Healthy,2024-05-09T16:00:37Z
498,Mumbai,183.53,2.27,0.96,budget,Biryani,2024-11-28T15:53:06Z
499,Lucknow,187.28,2.92,0.95,budget,Biryani;South Indian,2024-12-05T15:17:22Z
500,Mumbai,240.4,3.95,0.32,budget,Burger;South Indian,2024-09-29T06:21:41Z
501,Pune,538.25,5.84,0.27,mid,Biryani;Continental,2024-11-19T16:53:51Z
502,Delhi,244.96,3.8,0.98,budget,Thai;North Indian;Burger,2024-12-13T17:22:01Z
503,Delhi,386.34,4.26,0.44,mid,Pizza,2024-10-05T08:22:30Z
504,Chennai,206.02,1.39,0.17,budget,Thai;Burger;Desserts,2023-08-01T18:37:37Z
505,Kolkata,180.58,3.96,0.49,budget,Desserts;North Indian;Healthy,2024-04-25T17:44:30Z
506,Mumbai,236.87,3.41,0.79,budget,Healthy;North Indian,2024-06-28T08:24:51Z
507,Surat,598.95,5.07,0.81,premium,North Indian;Chinese;South Indian,2024-11-14T08:40:33Z
508,Mumbai,200.0,4.84,0.83,mid,North Indian;Healthy,2024-09-22T13:52:03Z
509,Chennai,770.29,6.0,0.46,premium,Thai;Chinese,2024-12-10T14:15:41Z
510,Pune,407.89,1.32,0.11,mid,North Indian;Thai,2024-12-25T10:12:33Z
511,Hyderabad,142.22,5.43,0.76,budget,North Indian;Thai,2024-11-22T10:43:52Z
512,Mumbai,165.67,3.47,0.12,budget,Pizza;Continental,2024-12-10T20:26:38Z
513,Delhi,162.26,12.88,0.99,budget,South Indian;Continental,2024-11-03T10:26:01Z
514,Ahmedabad,661.16,3.67,0.74,premium,North Indian;Burger,2024-06-03T07:24:42Z
515,Kolkata,323.83,4.75,0.21,mid,Chinese;Thai,2024-12-01T23:06:41Z
516,Delhi,327.72,3.58,0.63,mid,Chinese,2024-10-04T15:30:27Z
517,Ahmedabad,735.72,4.22,0.97,premium,South Indian;Healthy,2024-11-30T16:21:00Z
518,Pune,145.45,2.89,0.32,budget,Desserts;Chinese,2024-08-09T03:29:25Z
519,Delhi,385.3,3.44,0.87,mid,North Indian;Desserts;South Indian,2024-03-30T22:30:45Z
520,Mumbai,168.65,3.17,0.1,budget,North Indian;Biryani;South Indian,2024-10-06T12:58:15Z
521,Chennai,338.22,4.43,0.2,mid,Chinese;Healthy;Pizza,2024-11-21T09:31:46Z
522,Mumbai,183.87,3.71,0.16,budget,South Indian;North Indian,2024-12-26T16:05:52Z
523,Jaipur,126.56,0.77,0.94,budget,Thai,2024-05-22T09:07:08Z
524,Jaipur,267.23,4.49,0.32,mid,Healthy;South Indian,2024-09-10T10:08:04Z
525,Bangalore,164.91,3.5,0.53,budget,South Indian;Healthy,2024-11-09T05:30:04Z
526,Kochi,142.77,4.05,0.81,budget,Desserts;South Indian;North Indian,2024-09-28T11:30:44Z
527,Kochi,716.34,1.67,0.33,premium,Thai,2024-03-06T10:56:03Z
528,Kochi,418.27,6.45,0.8,mid,Continental,2024-12-16T07:53:34Z
529,Bangalore,406.01,2.94,0.76,mid,Continental;South Indian,2024-05-21T20:49:30Z
530,Mumbai,173.96,16.6,0.25,budget,Chinese;Biryani,2024-11-22T19:15:44Z
531,Jaipur,318.33,2.68,0.66,mid,South Indian;Chinese,2024-12-20T19:52:20Z
532,Mumbai,241.05,7.21,0.25,budget,Thai;North Indian,2024-11-22T11:16:26Z
533,Lucknow,834.78,5.2,0.5,premium,North Indian;Healthy,2024-10-29T09:14:36Z
534,Bangalore,481.18,2.76,0.73,mid,South Indian;Thai,2024-11-11T06:12:03Z
535,Mumbai,138.89,2.96,0.75,budget,Thai,2024-12-10T08:19:50Z
536,Bangalore,337.03,2.6,0.47,mid,North Indian;Pizza,2024-09-19T08:35:29Z
537,Mumbai,384.36,1.5,0.2,mid,South Indian;Chinese;North Indian,2024-12-29T09:01:08Z
538,Ahmedabad,240.84,1.72,0.11,budget,Burger;Healthy,2024-12-23T07:52:57Z
539,Kochi,276.79,4.77,0.54,mid,Chinese,2024-10-06T18:26:06Z
540,Mumbai,860.36,1.63,0.53,premium,Desserts;Healthy,2024-11-06T15:12:03Z
541,Delhi,164.95,3.24,0.74,budget,Thai;North Indian,2024-09-21T17:28:14Z
542,Pune,222.16,6.1,0.14,budget,Burger,2024-11-27T19:30:53Z
543,Mumbai,299.03,5.64,0.22,mid,North Indian;Chinese,2024-11-28T19:24:30Z
544,Bangalore,905.09,1.75,0.32,premium,Desserts,2023-09-12T07:45:42Z
545,Delhi,299.99,11.43,0.53,mid,South Indian,2024-12-06T23:24:31Z
546,Mumbai,859.22,3.48,0.19,premium,Desserts;North Indian,2024-05-31T14:57:18Z
547,Mumbai,903.73,2.28,0.24,premium,Continental,2024-07-20T19:18:28Z
548,Kolkata,417.97,1.61,0.03,mid,Healthy;North Indian,2024-10-24T07:08:46Z
549,Pune,465.07,5.54,0.62,mid,Chinese,2024-11-12T07:29:25Z
550,Mumbai,334.96,6.11,0.73,mid,North Indian,2024-12-10T16:40:39Z
551,Delhi,1013.04,4.68,0.92,premium,Burger,2024-07-06T13:39:58Z
552,Chennai,426.92,0.61,0.66,mid,Burger;Healthy;Desserts,2023-09-18T16:45:11Z
553,Kolkata,194.9,1.69,0.22,budget,Burger;Chinese,2023-10-25T11:21:00Z
554,Mumbai,172.55,6.12,0.17,budget,South Indian;Burger,2024-10-16T13:57:52Z
555,Lucknow,721.18,5.55,0.28,premium,North Indian,2024-07-07T09:21:37Z
556,Pune,500.0,2.3,0.31,premium,Healthy,2024-12-21T15:45:39Z
557,Chennai,246.69,3.67,0.02,budget,Continental,2024-12-15T09:24:40Z
558,Delhi,448.93,2.63,0.6,mid,South Indian;Continental,2024-11-27T14:31:14Z
559,Mumbai,397.88,5.22,0.12,mid,North Indian;Desserts,2024-12-22T05:26:19Z
560,Mumbai,194.17,1.21,0.37,budget,Biryani;Continental;Burger,2024-08-26T06:36:37Z
561,Mumbai,131.57,6.34,0.29,budget,Pizza,2024-12-18T17:42:59Z
562,Ahmedabad,153.35,4.07,0.47,budget,Continental,2024-10-03T17:19:15Z
563,Mumbai,429.42,1.99,0.8,mid,North Indian;Pizza;Burger,2024-06-28T18:12:46Z
564,Kochi,500.0,2.62,0.95,premium,Healthy;North Indian,2024-10-20T15:18:22Z
565,Hyderabad,258.2,2.32,0.76,mid,North Indian;Biryani;Thai,2024-09-24T05:30:02Z
566,Mumbai,180.66,2.32,0.53,budget,Burger;South Indian,2024-08-31T07:14:40Z
567,Mumbai,310.6,4.06,0.88,mid,Burger;South Indian,2024-10-22T17:06:28Z
568,Delhi,181.72,1.95,0.15,budget,Desserts,2024-11-26T15:44:44Z
569,Mumbai,176.37,1.34,0.19,budget,North Indian;South Indian,2023-11-23T09:41:36Z
570,Lucknow,142.21,1.73,0.78,budget,Healthy;South Indian,2024-11-21T08:22:08Z
571,Bangalore,450.92,3.18,0.37,mid,Pizza;South Indian;North Indian,2024-02-01T10:43:31Z
572,Kochi,245.88,4.99,0.85,budget,Pizza;Chinese,2024-11-14T12:33:31Z
573,Delhi,108.37,4.47,0.5,budget,Thai,2024-11-02T05:55:43Z
574,Kochi,143.38,2.76,0.93,budget,Healthy;South Indian;Chinese,2024-10-08T18:52:22Z
575,Delhi,331.83,1.91,0.97,mid,Desserts,2024-10-18T02:27:35Z
576,Bangalore,520.65,3.42,0.21,premium,Continental;South Indian;Pizza,2024-12-08T06:05:34Z
577,Chennai,500.0,3.55,0.31,premium,Pizza;North Indian,2024-12-09T13:45:27Z
578,Bangalore,906.89,2.23,0.08,premium,Healthy;Chinese,2024-08-25T07:25:15Z
579,Delhi,500.0,2.98,0.35,premium,North Indian;Biryani,2024-10-28T14:28:38Z
580,Hyderabad,338.62,6.26,0.56,mid,Burger;Desserts;Pizza,2024-11-29T18:37:17Z
581,Delhi,172.78,0.98,0.02,budget,North Indian,2024-11-14T14:42:47Z
582,Mumbai,877.55,2.93,0.56,premium,Healthy,2024-06-28T10:53:11Z
583,Delhi,377.63,8.17,0.34,mid,Burger,2024-10-24T08:26:46Z
584,Delhi,224.3,1.55,0.19,budget,North Indian,2024-08-17T09:34:32Z
585,Delhi,263.81,6.56,0.79,budget,South Indian;North Indian,2024-11-06T13:18:29Z
586,Jaipur,281.08,2.57,0.47,mid,Chinese;Biryani,2024-07-25T11:51:49Z
587,Kochi,1146.52,4.43,0.09,premium,Biryani;Burger,2024-07-22T22:37:32Z
588,Mumbai,171.21,5.63,0.93,budget,Healthy,2024-10-15T21:55:13Z
589,Mumbai,526.73,3.89,0.88,mid,Continental;Biryani;Pizza,2024-12-07T16:37:48Z
590,Chennai,325.75,3.6,0.28,mid,Thai;Pizza,2024-04-28T17:22:16Z
591,Mumbai,466.14,4.9,0.33,mid,North Indian;South Indian,2024-09-08T19:05:35Z
592,Kolkata,455.6,3.11,0.23,mid,Desserts;Chinese,2024-12-02T19:48:00Z
593,Mumbai,692.81,1.36,0.12,premium,Thai;Continental;Biryani,2024-09-29T06:16:05Z
594,Hyderabad,321.25,1.6,0.75,mid,Chinese,2024-07-07T17:46:12Z
595,Mumbai,102.73,4.76,0.91,budget,North Indian;Chinese;South Indian,2024-08-21T14:46:38Z
596,Mumbai,158.72,1.88,0.61,budget,North Indian;Chinese,2024-12-10T16:17:32Z
597,Mumbai,413.46,4.74,0.56,mid,South Indian,2024-12-01T18:19:03Z
598,Chennai,167.88,4.28,0.88,budget,Chinese;North Indian,2024-10-26T18:20:17Z
599,Mumbai,490.41,13.25,0.1,mid,Chinese;Desserts;Healthy,2024-11-27T22:11:38Z
600,Chennai,280.34,3.01,0.95,mid,North Indian;South Indian,2024-12-11T12:43:24Z
601,Mumbai,109.24,1.19,0.98,budget,North Indian;Biryani,2024-05-18T13:52:08Z
602,Lucknow,359.78,3.34,0.91,mid,South Indian,2024-12-17T18:02:26Z
603,Chennai,209.26,8.79,0.99,budget,North Indian;South Indian,2024-11-29T16:06:05Z
604,Chennai,192.95,2.79,0.03,budget,North Indian;Biryani,2024-08-22T20:20:53Z
605,Pune,202.57,3.07,0.77,budget,Continental;Chinese,2024-11-29T13:47:42Z
606,Bangalore,1190.86,8.53,0.95,premium,Pizza;Chinese,2024-12-05T05:32:02Z
607,Delhi,410.54,7.64,0.63,mid,North Indian;Pizza,2024-12-12T09:04:39Z
608,Bangalore,264.42,2.76,0.64,mid,South Indian;Continental,2024-03-23T07:29:17Z
609,Mumbai,768.3,3.37,0.68,premium,North Indian,2024-11-21T18:28:50Z
610,Bangalore,433.14,4.16,0.62,mid,North Indian;South Indian,2024-12-06T12:03:22Z
611,Pune,421.41,5.39,0.41,mid,South Indian,2024-12-29T12:20:47Z
612,Lucknow,284.91,1.78,0.22,mid,Chinese,2024-12-29T20:02:27Z
613,Jaipur,196.02,3.03,0.51,budget,North Indian,2024-12-24T16:51:12Z
614,Kolkata,185.92,2.08,0.87,budget,Desserts,2024-07-28T10:47:38Z
615,Hyderabad,202.23,11.55,0.77,budget,Burger;Continental,2024-12-07T00:04:04Z
616,Delhi,103.0,4.39,0.75,budget,North Indian,2024-10-26T12:49:42Z
617,Mumbai,851.61,6.16,0.65,premium,North Indian;South Indian,2024-12-25T15:58:30Z
618,Hyderabad,186.28,3.3,0.5,budget,Thai;Burger,2024-11-25T19:47:21Z
619,Mumbai,740.68,5.73,0.71,premium,Healthy;Burger;North Indian,2024-12-11T11:31:21Z
620,Delhi,540.69,5.58,0.65,mid,Chinese,2024-12-15T04:06:40Z
621,Surat,378.85,4.54,0.9,mid,Biryani;North Indian,2024-10-21T07:13:32Z
622,Mumbai,403.45,8.37,0.85,mid,South Indian;Pizza;Chinese,2024-12-21T22:26:16Z
623,Mumbai,168.49,5.06,0.23,budget,Chinese;Pizza;South Indian,2024-12-11T13:48:50Z
624,Pune,681.19,5.23,0.03,premium,Biryani;Healthy,2024-12-14T08:24:24Z
625,Mumbai,123.91,1.43,0.31,budget,Pizza,2024-09-15T15:21:33Z
626,Mumbai,352.04,1.44,0.36,mid,Chinese,2024-07-27T09:10:30Z
627,Mumbai,190.81,1.52,0.69,budget,North Indian;Biryani,2024-09-26T13:46:48Z
628,Mumbai,197.44,4.31,0.83,budget,Pizza,2024-12-27T13:42:54Z
629,Lucknow,177.76,1.98,0.63,budget,Pizza,2024-10-27T09:40:20Z
630,Delhi,430.13,4.6,0.82,mid,North Indian;Biryani;Burger,2024-12-29T08:20:04Z
