item_id,restaurant_id,name,category,price,is_veg,popularity_score,image_url
228,43,Avocado Toast,starter,249,1,44.81,https://images.unsplash.com/photo-1588137378633-dea1336ce1e2?w=300&q=80
229,43,Green Detox Juice,drink,109,1,75.67,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
230,44,Classic Cheese Burger,main,109,1,85.91,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
231,44,Crispy Chicken Burger,main,189,0,38.05,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
232,44,Double Patty Overload,main,239,0,52.03,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
233,44,French Fries,side,149,1,98.17,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
234,44,Chocolate Thickshake,drink,170,1,53.95,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
235,45,Classic Cheese Burger,main,119,1,60.62,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
236,45,Crispy Chicken Burger,main,229,0,38.49,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
237,45,Double Patty Overload,main,299,0,33.11,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
238,45,French Fries,side,129,1,46.08,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
239,45,Chocolate Thickshake,drink,240,1,39.74,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
240,46,Butter Chicken,main,360,0,63.94,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
241,46,Dal Makhani,main,310,1,48.12,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
242,46,Garlic Naan,side,50,1,49.59,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
243,46,Paneer Tikka,starter,260,1,28.62,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
244,46,Lassi,drink,80,1,54.0,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
245,47,Classic Cheese Burger,main,109,1,71.22,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
246,47,Crispy Chicken Burger,main,189,0,34.7,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
247,47,Double Patty Overload,main,289,0,11.06,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
248,47,French Fries,side,149,1,80.38,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
249,47,Chocolate Thickshake,drink,230,1,28.77,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
250,48,Dal Baati Churma,main,350,1,10.51,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
251,48,Laal Maas,main,440,0,88.39,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
252,48,Gatte Ki Sabzi,side,190,1,65.11,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
253,48,Jaljeera,drink,70,1,39.5,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
254,49,Masala Dosa,main,180,1,53.08,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
255,49,Idli Sambar,starter,140,1,92.44,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
256,49,Medu Vada,starter,50,1,52.25,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
257,49,Filter Coffee,drink,110,1,34.51,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
258,50,Chicken Dum Biryani,main,299,0,90.63,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
259,50,Mutton Zafrani Biryani,main,359,0,28.34,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
260,50,Paneer Special Biryani,main,309,1,80.0,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
261,50,Chicken Tikka Kebab,starter,180,0,58.04,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
262,50,Mirchi Ka Salan,side,100,1,10.11,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
263,50,Boondi Raita,side,125,1,10.46,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
264,50,Onion Cucumber Raita,side,130,1,94.31,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
265,50,Coke 330ml,drink,100,1,25.84,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
266,50,Diet Coke Can,drink,35,1,83.08,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
267,51,Margherita Pizza,main,349,1,73.07,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
268,51,Pepperoni Pizza,main,479,0,38.2,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
269,51,Farmhouse Pizza,main,429,1,46.47,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
270,51,Garlic Breadsticks,starter,209,1,41.68,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
271,51,Choco Lava Cake,dessert,70,1,11.01,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
272,52,Butter Chicken,main,390,0,15.54,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
273,52,Dal Makhani,main,240,1,42.41,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
274,52,Garlic Naan,side,100,1,20.22,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
275,52,Paneer Tikka,starter,260,1,42.56,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
276,52,Lassi,drink,70,1,53.58,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
277,53,Penne Arrabbiata,main,280,1,81.13,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
278,53,Spicy Salami Pizza,main,490,0,18.09,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
279,53,Garlic Bread With Cheese,starter,220,1,60.79,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
280,53,Tiramisu,dessert,290,1,30.95,https://images.unsplash.com/photo-1571115177098-24ec2b6e57a5?w=300&q=80
281,54,Pani Puri,starter,60,1,21.76,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
282,54,Pav Bhaji,main,180,1,29.48,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
283,54,Vada Pav,starter,100,1,61.95,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
284,54,Masala Chai,drink,40,1,81.84,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
285,55,Masala Dosa,main,170,1,77.96,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
286,55,Idli Sambar,starter,50,1,39.92,https://images.unsplash.com/photo-1610192244261-3f3388cd26f3?w=300&q=80
287,55,Medu Vada,starter,90,1,90.98,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
288,55,Filter Coffee,drink,30,1,16.0,https://images.unsplash.com/photo-1521302200778-33500795e128?w=300&q=80
289,56,Chocolate Brownie,dessert,130,1,30.42,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
290,56,Belgian Waffle,dessert,190,1,11.61,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
291,56,Red Velvet Cupcake,dessert,160,1,50.99,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
292,56,Vanilla Ice Cream,dessert,150,1,62.86,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
293,56,Cold Coffee,drink,200,1,90.68,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
294,57,Classic Cheese Burger,main,159,1,63.12,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80
295,57,Crispy Chicken Burger,main,199,0,22.02,https://images.unsplash.com/photo-1594212686125-9f5cefb6a827?w=300&q=80
296,57,Double Patty Overload,main,309,0,67.62,https://images.unsplash.com/photo-1586816001966-79b736744398?w=300&q=80
297,57,French Fries,side,99,1,64.42,https://images.unsplash.com/photo-1576107232684-1279f3908581?w=300&q=80
298,57,Chocolate Thickshake,drink,220,1,16.65,https://images.unsplash.com/photo-1572490122747-3968b75cc699?w=300&q=80
299,58,Chocolate Brownie,dessert,110,1,61.51,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
300,58,Belgian Waffle,dessert,210,1,54.12,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
301,58,Red Velvet Cupcake,dessert,100,1,18.09,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
302,58,Vanilla Ice Cream,dessert,140,1,90.98,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
303,58,Cold Coffee,drink,180,1,44.19,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
304,59,Chicken Alfredo Pasta,main,350,0,91.0,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
305,59,Fish and Chips,main,390,0,65.63,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
306,59,Mushroom Risotto,main,300,1,49.44,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
307,59,Lemon Iced Tea,drink,150,1,99.37,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
308,60,Dal Baati Churma,main,390,1,69.0,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
309,60,Laal Maas,main,450,0,83.54,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
310,60,Gatte Ki Sabzi,side,220,1,49.5,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
311,60,Jaljeera,drink,110,1,97.34,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
312,61,Chocolate Brownie,dessert,180,1,71.73,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80
313,61,Belgian Waffle,dessert,210,1,70.68,https://images.unsplash.com/photo-1562376552-0d1f143c08f1?w=300&q=80
314,61,Red Velvet Cupcake,dessert,90,1,89.25,https://images.unsplash.com/photo-1614707267537-b85aaf00c4b7?w=300&q=80
315,61,Vanilla Ice Cream,dessert,150,1,55.73,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
316,61,Cold Coffee,drink,150,1,53.72,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=300&q=80
317,62,Chicken Dum Biryani,main,289,0,65.68,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
318,62,Mutton Zafrani Biryani,main,359,0,26.12,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
319,62,Paneer Special Biryani,main,229,1,36.65,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
320,62,Chicken Tikka Kebab,starter,210,0,83.16,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
321,62,Mirchi Ka Salan,side,80,1,32.15,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
322,62,Boondi Raita,side,85,1,81.66,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
323,62,Onion Cucumber Raita,side,40,1,94.91,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
324,62,Coke 330ml,drink,80,1,62.34,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
325,62,Diet Coke Can,drink,135,1,42.01,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
326,63,Chicken Dum Biryani,main,269,0,23.83,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
327,63,Mutton Zafrani Biryani,main,369,0,57.43,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
328,63,Paneer Special Biryani,main,279,1,44.39,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
329,63,Chicken Tikka Kebab,starter,250,0,42.68,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
330,63,Mirchi Ka Salan,side,50,1,31.75,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
331,63,Boondi Raita,side,135,1,62.87,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
332,63,Onion Cucumber Raita,side,100,1,63.89,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
333,63,Coke 330ml,drink,40,1,93.7,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
334,63,Diet Coke Can,drink,35,1,25.3,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
335,64,Pani Puri,starter,90,1,21.75,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
336,64,Pav Bhaji,main,80,1,54.17,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
337,64,Vada Pav,starter,30,1,23.9,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
338,64,Masala Chai,drink,20,1,45.18,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
339,65,Margherita Pizza,main,319,1,54.88,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
340,65,Pepperoni Pizza,main,499,0,76.43,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
341,65,Farmhouse Pizza,main,429,1,13.09,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
342,65,Garlic Breadsticks,starter,199,1,43.5,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
343,65,Choco Lava Cake,dessert,170,1,13.28,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
344,66,Pani Puri,starter,30,1,24.45,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
345,66,Pav Bhaji,main,170,1,21.83,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
346,66,Vada Pav,starter,70,1,46.61,https://images.unsplash.com/photo-1626804475297-4160fab1ccfa?w=300&q=80
347,66,Masala Chai,drink,20,1,71.63,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
348,67,Chicken Alfredo Pasta,main,320,0,33.77,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
349,67,Fish and Chips,main,380,0,67.82,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
350,67,Mushroom Risotto,main,380,1,28.27,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
351,67,Lemon Iced Tea,drink,170,1,13.03,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
352,68,Margherita Pizza,main,269,1,79.07,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
353,68,Pepperoni Pizza,main,459,0,91.99,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
354,68,Farmhouse Pizza,main,429,1,51.54,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
355,68,Garlic Breadsticks,starter,149,1,76.2,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
356,68,Choco Lava Cake,dessert,120,1,19.12,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
357,69,Chicken Alfredo Pasta,main,370,0,58.74,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
358,69,Fish and Chips,main,420,0,88.81,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
359,69,Mushroom Risotto,main,360,1,86.37,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
360,69,Lemon Iced Tea,drink,130,1,74.51,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
361,70,Kosha Mangsho,main,490,0,28.29,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
362,70,Fish Curry,main,350,0,96.73,https://images.unsplash.com/photo-1596797038530-2c107229654b?w=300&q=80
363,70,Luchi,side,90,1,64.61,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
364,70,Rosogolla,dessert,20,1,77.34,https://images.unsplash.com/photo-1551024601-bec78aea704b?w=300&q=80
365,71,Chicken Alfredo Pasta,main,350,0,11.21,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
366,71,Fish and Chips,main,410,0,80.02,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
367,71,Mushroom Risotto,main,400,1,49.93,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
368,71,Lemon Iced Tea,drink,150,1,48.1,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
369,72,Chicken Dum Biryani,main,259,0,44.18,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
370,72,Mutton Zafrani Biryani,main,359,0,44.19,https://images.unsplash.com/photo-1631515243349-e0cb75fb8d3a?w=300&q=80
371,72,Paneer Special Biryani,main,289,1,33.51,https://images.unsplash.com/photo-1505253758473-96b7015fcd40?w=300&q=80
372,72,Chicken Tikka Kebab,starter,210,0,14.92,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80
373,72,Mirchi Ka Salan,side,90,1,60.3,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
374,72,Boondi Raita,side,45,1,41.35,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
375,72,Onion Cucumber Raita,side,50,1,86.66,https://images.unsplash.com/photo-1546833999-b9f581a1996d?w=300&q=80
376,72,Coke 330ml,drink,20,1,67.68,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
377,72,Diet Coke Can,drink,105,1,73.11,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
378,73,Butter Chicken,main,320,0,60.41,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
379,73,Dal Makhani,main,270,1,84.33,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
380,73,Garlic Naan,side,90,1,79.23,https://images.unsplash.com/photo-1626082927389-6cd097cdc6ec?w=300&q=80
381,73,Paneer Tikka,starter,270,1,97.93,https://images.unsplash.com/photo-1567158780131-7e614bbd2109?w=300&q=80
382,73,Lassi,drink,100,1,90.23,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
383,74,Hakka Noodles,main,229,1,15.22,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80
384,74,Chilli Chicken,starter,259,0,70.95,https://images.unsplash.com/photo-1525755662778-989d0524087e?w=300&q=80
385,74,Veg Manchurian,starter,149,1,55.29,https://images.unsplash.com/photo-1585937421612-70a008356fbe?w=300&q=80
386,74,Burnt Garlic Fried Rice,main,260,1,32.6,https://images.unsplash.com/photo-1512058564366-18510be2db19?w=300&q=80
387,75,Dal Baati Churma,main,310,1,17.11,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80
388,75,Laal Maas,main,460,0,91.48,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80
389,75,Gatte Ki Sabzi,side,210,1,87.85,https://images.unsplash.com/photo-1589302168068-964664d93cb0?w=300&q=80
390,75,Jaljeera,drink,110,1,45.49,https://images.unsplash.com/photo-1622483767028-3f66f32aef97?w=300&q=80
391,76,Chicken Alfredo Pasta,main,340,0,87.74,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80
392,76,Fish and Chips,main,410,0,21.97,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=300&q=80
393,76,Mushroom Risotto,main,390,1,92.55,https://images.unsplash.com/photo-1529042410759-befb1204b468?w=300&q=80
394,76,Lemon Iced Tea,drink,140,1,39.04,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
395,77,Gujarati Thali,main,440,1,63.58,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80
396,77,Khaman Dhokla,starter,90,1,16.66,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80
397,77,Thepla,side,70,1,82.65,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80
398,77,Chaash,drink,60,1,75.65,https://images.unsplash.com/photo-1498654877395-865dcbf0802c?w=300&q=80
399,78,Margherita Pizza,main,339,1,84.06,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80
400,78,Pepperoni Pizza,main,499,0,34.94,https://images.unsplash.com/photo-1628840042765-356cda07504e?w=300&q=80
401,78,Farmhouse Pizza,main,459,1,29.03,https://images.unsplash.com/photo-1574071318508-1cbbab50d00c?w=300&q=80
402,78,Garlic Breadsticks,starter,169,1,99.93,https://images.unsplash.com/photo-1573140247632-f8fd74997d5c?w=300&q=80
